CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,Cluster
C10011,0.49868744281240057,0.4927100324032893,0.6603138226446168,-0.9870895765852097,1.1266335545012296,-0.9307329425951407,1.1968202744632475,-0.7324799891645353,1.5011392159124561,-0.7243603600361622,-0.8100687325890296,0.48786481188274256,-1.2249217337692597,0.22878477049129003,1.4497407925818226,-0.5563680980605408,0.3456377082660897,1
C10012,0.14252367389908607,-0.14875746307431595,0.8259364588391197,1.2643737117124283,-1.0874537591097875,-0.9307329425951407,-0.4981011435179773,0.2974458686812209,-0.9582564749087101,-0.7243603600361622,-0.8100687325890296,0.03725452534468064,-0.6019199309881158,-0.04024004860328144,-0.7476893593439499,-0.5563680980605408,0.3456377082660897,1
C10013,0.5779208414226172,0.4927100324032893,1.0893016332259933,1.4232909480476672,1.0461668537807427,-0.9307329425951407,1.1968202744632475,0.2974458686812209,1.3501315980222863,-0.7243603600361622,-0.8100687325890296,1.0198915804286148,-0.10741558045468197,-0.13337467486403703,0.20892142664055935,0.49816073618233836,0.3456377082660897,1
C10014,0.3306491551740732,0.4927100324032893,0.9491567153965272,0.8743386226475821,1.3290112805972893,-0.9307329425951407,0.7152809772127741,-0.020991512405789163,1.0273487413630198,-0.7243603600361622,-0.8100687325890296,1.0198915804286148,1.010090572859898,0.4951758474572405,-0.34846518647080044,-0.17810478619228276,0.3456377082660897,1
C10015,0.8773767489878,0.4927100324032893,-1.6798546150864755,-0.9870895765852097,-1.0874537591097875,0.7101805764063213,-1.3027987264149463,-0.7324799891645353,-0.9582564749087101,-0.2135834173806131,-0.12328119525403941,-1.379210082932177,-0.10741558045468197,0.04294048109464466,0.7946550225563755,-0.5563680980605408,0.3456377082660897,0
C10016,1.3291264592828003,0.4927100324032893,0.8523366651494976,-0.9870895765852097,1.308310793053251,1.2401957361761387,0.15938465518887984,-0.7324799891645353,0.4803977786568747,0.2593277715691047,0.7846025455675872,0.42960021902615225,1.0888016107305332,0.6116694035201757,1.4253010654008318,-0.5563680980605408,0.3456377082660897,1
C10017,0.7327427881052181,0.058345025040599435,-1.6798546150864755,-0.9870895765852097,-1.0874537591097875,1.2935747364144232,-1.3027987264149463,-0.7324799891645353,-0.9582564749087101,0.6995922068580135,0.5635063420809507,-1.379210082932177,-0.10741558045468197,-0.40887478450537207,-0.010839826778226182,-0.5563680980605408,-2.4515302842868265,0
C10018,-1.2029857364628131,-1.6505881182656463,0.4642841497249438,-0.9870895765852097,0.941165361312719,-0.9307329425951407,-0.04673847876572854,-0.7324799891645353,0.06248407530726905,-0.7243603600361622,-0.8100687325890296,0.2201910259750176,-0.32977454853286153,-0.6791360157419327,-1.375827207733392,0.49816073618233836,0.3456377082660897,1
C10019,0.7124457667200514,0.4927100324032893,0.45448627371099865,0.5895291048351413,0.8027208736841569,-0.9307329425951407,0.5393351969939054,-0.3630418540307513,0.6722360735653292,-0.7243603600361622,-0.8100687325890296,0.29688492759815394,1.6809258707987738,0.5193320193503953,0.5573060573068211,-0.5563680980605408,0.3456377082660897,1
C10020,1.0039752705897713,0.4927100324032893,0.3740232870215902,-0.9870895765852097,0.8557674780642632,-0.9307329425951407,1.1968202744632475,-0.7324799891645353,1.5011392159124561,-0.7243603600361622,-0.8100687325890296,0.48786481188274256,0.24344083987120863,0.2115618327831257,2.9056576662072744,-0.5563680980605408,0.3456377082660897,1
C10021,0.7192904873871393,0.4927100324032893,0.09611418981635601,-0.9870895765852097,0.5928312737559195,-0.9307329425951407,0.5393351969939054,-0.7324799891645353,0.8542342412986399,-0.7243603600361622,-0.8100687325890296,0.2201910259750176,-0.6019199309881158,-0.7618319434510588,2.9756251766873296,-0.5563680980605408,0.3456377082660897,1
C10022,1.2903901008942935,0.4927100324032893,1.322821704579171,1.688229493199897,0.8949213598242513,0.5942392568284137,1.1968202744632475,2.2703275413821093,1.5011392159124561,1.1114321919616308,1.1179876407561755,1.9201543654531077,1.5045949233933318,0.637745329459976,1.2253215533118222,-0.5563680980605408,0.3456377082660897,1
C10023,-0.6302028257712118,-0.857866802175031,0.6191463174245708,-0.9870895765852097,1.0876840286589393,-0.9307329425951407,1.1968202744632475,-0.7324799891645353,1.5011392159124561,-0.7243603600361622,-0.8100687325890296,0.7247458997273833,-0.7304173832358247,0.7175740045157393,-1.2383754455641518,-0.5563680980605408,0.3456377082660897,1
C10024,1.033892315107963,-0.14875746307431595,1.184511126267154,1.5228546050410459,1.0787834344946063,1.5885797842241083,1.1968202744632475,-0.3630418540307513,1.3501315980222863,1.1114321919616308,1.8047751780911654,0.5418093990970465,1.2324495409380785,1.591032192770077,1.0984717059296305,-0.5563680980605408,0.3456377082660897,1
C10025,1.2054826703586718,0.4927100324032893,-1.6798546150864755,-0.9870895765852097,-1.0874537591097875,0.9437379350102395,-1.3027987264149463,-0.7324799891645353,-0.9582564749087101,1.2548387876484264,0.7846025455675872,-1.379210082932177,0.7379451904046425,0.3998891426682504,1.2239284548204024,-0.5563680980605408,-0.2546246418999827,0
C10026,-0.5072800446975061,0.4927100324032893,0.3748458858392838,-0.9870895765852097,0.8565457577714336,-0.9307329425951407,1.1968202744632475,-0.7324799891645353,1.5011392159124561,-0.7243603600361622,-0.8100687325890296,0.48786481188274256,-0.10741558045468197,-0.7839831712252032,-0.7086679976714565,-0.5563680980605408,0.3456377082660897,1
C10027,0.6093166137912075,0.4927100324032893,-0.09082773451938467,0.44065742233364413,-1.0874537591097875,0.612881695418066,-0.7469013740517891,-0.020991512405789163,-0.9582564749087101,0.6995922068580135,0.965251297384551,-0.5795095284785797,-0.8001276585424368,0.10555241830042825,0.7786938475088687,-0.5563680980605408,0.3456377082660897,0
C10028,-0.6556042380164404,0.4927100324032893,0.19092406031215856,-0.9870895765852097,0.6825330781582492,-0.9307329425951407,1.1968202744632475,-0.7324799891645353,1.5011392159124561,-0.7243603600361622,-0.8100687325890296,0.48786481188274256,-1.4472807018474403,-0.8062514076337852,-0.6998026169238555,-0.5563680980605408,0.3456377082660897,1
C10029,1.3479950900227455,0.4927100324032893,0.3639331667307116,0.6535105434242682,0.6032862104037877,1.2321221858509297,0.5393351969939054,-0.020991512405789163,0.2775915320855314,3.1435908731347055,1.9971498061015729,0.2201910259750176,1.4204513696723284,0.474185024552467,1.2198185639323358,-0.5563680980605408,0.3456377082660897,0
C10030,-1.501788679665888,0.4927100324032893,-0.09755054144123282,-0.9870895765852097,0.4096006063997492,-0.9307329425951407,-0.04673847876572854,-0.7324799891645353,0.2775915320855314,-0.7243603600361622,-0.8100687325890296,-0.07495465472621379,0.9083985467143609,-0.9665161373356242,-0.7258227676045038,-0.5563680980605408,0.3456377082660897,1
C10031,1.610575369774853,0.4927100324032893,1.0695753453224484,1.1452159593364843,1.3822889176164914,1.3311437822973256,1.1968202744632475,-0.020991512405789163,1.5011392159124561,1.8630461685247137,1.5658257893536787,1.659404948660707,1.6809258707987738,1.0842234700651074,1.7960360273249578,-0.5563680980605408,0.3456377082660897,1
C10032,0.44573821074985664,0.4927100324032893,0.7910479957813702,0.8593744693613555,1.136206941591519,0.5204628881891127,1.1968202744632475,-0.3630418540307513,1.5011392159124561,0.2593277715691047,0.27846376004956097,1.4077300224695408,0.7379451904046425,-0.09562038855275298,-0.32972593959987323,-0.5563680980605408,0.3456377082660897,1
C10033,1.3179384996506462,0.4927100324032893,0.3041431079640808,0.7955403018573488,-1.0874537591097875,1.055234543281192,-1.0141507891799908,-0.3630418540307513,-0.9582564749087101,0.2593277715691047,0.5635063420809507,-0.3701003354274451,1.4204513696723284,0.5190697971744598,1.5689273868808595,-0.5563680980605408,0.3456377082660897,0
C10034,-0.6557389849627095,0.4927100324032893,0.5342877958435494,1.0023262231375234,-1.0874537591097875,-0.9307329425951407,1.0433429335195492,2.2703275413821093,-0.9582564749087101,-0.7243603600361622,-0.8100687325890296,0.42960021902615225,-1.2249217337692597,-0.36046749164700825,-0.5537677535144829,0.6835094620411721,0.3456377082660897,1
C10035,0.9954545760963054,-0.49397744416697487,0.4824406726984476,-0.9870895765852097,0.9583436663128059,-0.9307329425951407,1.1968202744632475,-0.7324799891645353,1.5011392159124561,-0.7243603600361622,-0.8100687325890296,0.592030608299385,1.4771870780189056,1.5397233433602002,3.2054566900467094,-0.5563680980605408,0.3456377082660897,1
C10036,0.621569847637495,0.4927100324032893,-1.6798546150864755,-0.9870895765852097,-1.0874537591097875,0.3613820936334886,-1.3027987264149463,-0.7324799891645353,-0.9582564749087101,-0.2135834173806131,-0.12328119525403941,-1.379210082932177,-0.7304173832358247,-0.477163715369651,0.4240328209021386,-0.5563680980605408,0.3456377082660897,0
C10037,1.3666790261096518,0.4927100324032893,-1.6798546150864755,-0.9870895765852097,-1.0874537591097875,1.618529638895791,-1.3027987264149463,-0.7324799891645353,-0.9582564749087101,2.763316222386808,1.6520388347195412,-1.379210082932177,1.2324495409380785,0.48772642437090485,1.3752178548479397,-0.5563680980605408,-0.2546246418999827,0
C10038,1.065204651046324,0.4927100324032893,0.9859947518884069,1.2938604071293158,1.055341786970396,1.1549060552611312,0.7152809772127741,1.1389565674169266,1.0273487413630198,1.1114321919616308,1.2502938794159406,1.341509953550644,0.515586222326464,0.4806001462402578,1.1635191012108617,-0.5563680980605408,0.3456377082660897,1
C10039,1.2825220750680661,0.4927100324032893,0.14515089523759733,0.6526851636921008,-1.0874537591097875,1.3074635694731023,-1.0141507891799908,-0.3630418540307513,-0.9582564749087101,1.1114321919616308,1.731347148489676,-0.5795095284785797,1.2324495409380785,0.31212585897619805,1.4010561223937554,-0.5563680980605408,0.3456377082660897,0
C10040,0.5421998775699388,-1.6505881182656463,0.6759992768692946,1.1296545548487193,-1.0874537591097875,1.516818953843202,-1.0141507891799908,-0.3630418540307513,-0.9582564749087101,1.1114321919616308,1.1179876407561755,0.03725452534468064,1.010090572859898,2.0623226505164127,0.5292337705332643,0.8031548416623968,0.3456377082660897,0
C10041,0.16755447448522787,-0.49397744416697487,-1.6798546150864755,-0.9870895765852097,-1.0874537591097875,1.3266596375482709,-1.3027987264149463,-0.7324799891645353,-0.9582564749087101,0.6995922068580135,0.5635063420809507,-1.379210082932177,-0.7304173832358247,0.8822536232033895,-0.24794110330789584,0.1721164896970438,0.3456377082660897,0
C10043,0.2509346665038124,0.17961568357799731,0.8337477476212577,1.0672024951694254,1.0561786605402532,1.2260752070676517,0.3543604571059515,0.8751412533510002,0.06248407530726905,0.6995922068580135,1.6520388347195412,1.0463642728494127,-0.10741558045468197,0.3247840007496817,-0.041119544268633255,-0.05845724361447613,0.3456377082660897,1
C10044,1.0721772533834257,0.4927100324032893,0.14484972206808794,0.6524145583963814,-1.0874537591097875,-0.9307329425951407,-1.0141507891799908,-0.3630418540307513,-0.9582564749087101,-0.7243603600361622,-0.8100687325890296,-0.874655209179811,0.3870887700787541,0.08991775399650112,1.2934980065605999,-0.5563680980605408,0.3456377082660897,0
C10045,0.5239857440811434,0.4927100324032893,-1.6798546150864755,-0.9870895765852097,-1.0874537591097875,1.1167546660115366,-1.3027987264149463,-0.7324799891645353,-0.9582564749087101,-0.2135834173806131,-0.12328119525403941,-1.379210082932177,-0.9527763513140054,-0.43113603918688376,-0.1430022907869971,-0.5563680980605408,0.3456377082660897,0
C10046,1.2005904077065346,0.4927100324032893,0.8334895445181106,0.9088085016128851,1.1711576822877,-0.9307329425951407,1.1968202744632475,0.595324224895139,1.5011392159124561,-0.7243603600361622,-0.8100687325890296,0.836955079798278,1.1627392656314675,0.40324048394991663,1.0336234815342937,-0.5563680980605408,0.3456377082660897,1
C10047,0.7719444987915437,0.4927100324032893,0.40544732309079823,0.42532818817236834,0.8042942656484915,0.5341326922060361,-0.2653640086876752,-0.3630418540307513,0.06248407530726905,0.2593277715691047,0.27846376004956097,-0.07495465472621379,-0.3795609629099352,-4.161996346159989,0.6814354402795678,-0.5563680980605408,0.3456377082660897,1
C10048,0.0013006418955149876,-1.4434828538927467,-0.06598599562514601,-0.9870895765852097,0.439464550945147,1.0104100470825785,-0.15439472286493408,-0.7324799891645353,-0.16650790558846362,0.027252021194301854,-0.12328119525403941,-0.3701003354274451,-0.8001276585424368,-0.9099333102957795,-0.7936673897298755,-0.5563680980605408,-2.4515302842868265,0
C10049,1.048057653732114,0.4927100324032893,-1.6798546150864755,-0.9870895765852097,-1.0874537591097875,1.198147203516692,-1.3027987264149463,-0.7324799891645353,-0.9582564749087101,1.8630461685247137,1.2502938794159406,-1.379210082932177,0.30294521635775074,-4.161996346159989,0.6814354402795678,-0.5563680980605408,0.3456377082660897,0
C10050,-0.3575393326894817,0.4927100324032893,0.9874385235602667,1.2453875318068246,1.1495900435426691,-0.9307329425951407,1.1968202744632475,1.625252159729653,1.5011392159124561,-0.7243603600361622,-0.8100687325890296,1.8799276219214058,0.008824504378437393,0.7648097458188474,-0.6463695913287063,2.5181708122124746,0.3456377082660897,1
C10051,0.29846773113495273,0.4927100324032893,0.45661674232778826,0.9325384713278009,-1.0874537591097875,0.9047429994559966,-0.7469013740517891,-0.020991512405789163,-0.9582564749087101,-0.2135834173806131,0.27846376004956097,-0.3701003354274451,0.24344083987120863,-0.15476834459820382,-0.23882801454255545,-0.17810478619228276,0.3456377082660897,0
C10052,1.1632928250888903,0.4927100324032893,0.6532818296080797,1.0067761884593391,0.7117359752912049,1.6074852740890337,0.44803370202029424,0.7373529066317795,-0.16650790558846362,3.286998735418889,2.7941424804814288,0.29688492759815394,1.583305961263967,1.4932977571270094,0.8133455710058713,-0.5563680980605408,-2.4515302842868265,0
C10053,0.40879187434070424,0.4927100324032893,1.0773653163064818,1.3869276507360604,1.114429933757982,-0.9307329425951407,0.5393351969939054,1.3885045023388527,0.4803977786568747,-0.7243603600361622,-0.8100687325890296,0.7641024473225531,-0.32977454853286153,0.38970229202820333,1.0359784424929297,-0.5563680980605408,0.3456377082660897,1
C10054,0.5936236670670761,0.4927100324032893,-1.6798546150864755,-0.9870895765852097,-1.0874537591097875,0.6888704287645848,-1.3027987264149463,-0.7324799891645353,-0.9582564749087101,0.6995922068580135,0.5635063420809507,-1.379210082932177,0.08058624827957009,-0.05262528263841927,0.3512230723880756,-0.5563680980605408,0.3456377082660897,0
C10055,-0.009016104509498916,0.10801591701406216,0.9227235831897211,1.3513373295187179,-1.0874537591097875,1.1982027054690318,0.5393351969939054,1.625252159729653,-0.9582564749087101,-0.05202081250545068,-0.12328119525403941,0.42960021902615225,-0.10741558045468197,0.8909968966667914,-0.8816850570696129,0.3052446960844653,-1.6389845662570843,1
C10056,-2.049263679448008,-0.857866802175031,0.2880458273135377,-0.9870895765852097,0.7744222211473438,-0.9307329425951407,0.5393351969939054,-0.7324799891645353,0.8542342412986399,-0.7243603600361622,-0.8100687325890296,0.2201910259750176,-1.4472807018474403,-0.3700623994303452,0.6814354402795678,-0.5563680980605408,0.3456377082660897,1
C10057,0.5058784135435677,0.4927100324032893,0.7744307446548527,1.2180956217989867,-1.0874537591097875,-0.9307329425951407,-0.4981011435179773,0.2974458686812209,-0.9582564749087101,-0.7243603600361622,-0.8100687325890296,0.03725452534468064,0.7379451904046425,-4.161996346159989,0.6814354402795678,-0.5563680980605408,0.3456377082660897,1
C10058,1.010489787256143,0.4927100324032893,0.29163191591440213,0.7842989458297835,-1.0874537591097875,0.8938053423814948,-0.4981011435179773,0.2974458686812209,-0.9582564749087101,1.4983009873172826,0.965251297384551,-0.20766994615421228,0.24344083987120863,-4.161996346159989,0.6814354402795678,-0.5563680980605408,0.3456377082660897,0
C10059,0.8028519813261404,0.4927100324032893,1.254955922012589,1.6234541723752438,0.8791642034988646,-0.9307329425951407,1.0433429335195492,2.2703275413821093,0.4803977786568747,-0.7243603600361622,-0.8100687325890296,1.3586382453234531,1.010090572859898,1.2691789682479906,1.029060840586661,-0.17810478619228276,0.3456377082660897,1
C10060,1.055748503288363,0.4927100324032893,-1.6798546150864755,-0.9870895765852097,-1.0874537591097875,0.5887578848976595,-1.3027987264149463,-0.7324799891645353,-0.9582564749087101,0.34166584684119505,0.5635063420809507,-1.379210082932177,0.24344083987120863,0.010405432920824674,1.194864938272838,-0.5563680980605408,-0.2546246418999827,0
C10061,1.2169436187155211,0.4927100324032893,0.1846026643963179,-0.9870895765852097,0.6765522597368431,0.9982474176702126,-0.04673847876572854,-0.7324799891645353,0.06248407530726905,1.1114321919616308,0.7846025455675872,0.03725452534468064,0.7379451904046425,0.6475201273694974,1.3357867368899594,-0.5563680980605408,0.3456377082660897,0
C10062,0.6842127169210268,-0.49397744416697487,-0.056038710141028715,0.4719154996883749,-1.0874537591097875,-0.9307329425951407,-0.7469013740517891,-0.020991512405789163,-0.9582564749087101,-0.7243603600361622,-0.8100687325890296,-0.5795095284785797,0.8355650999394494,0.9669235445864917,0.30196066054253756,-0.5563680980605408,0.3456377082660897,1
C10063,0.5904788845131255,0.4927100324032893,-0.23724472097037594,0.30910117520361385,-1.0874537591097875,-0.9307329425951407,-1.0141507891799908,-0.3630418540307513,-0.9582564749087101,-0.7243603600361622,-0.8100687325890296,-0.874655209179811,-0.8740653134433701,-0.5015432865410069,0.6549921760441828,-0.5563680980605408,0.3456377082660897,0
C10064,0.2663019090563756,0.17961568357799731,-1.6798546150864755,-0.9870895765852097,-1.0874537591097875,1.3822093829828541,-1.3027987264149463,-0.7324799891645353,-0.9582564749087101,2.053549645168072,1.2502938794159406,-1.379210082932177,0.2883390802020342,1.104936533255889,-0.3805763978091049,-0.1451712809222615,-0.2546246418999827,0
C10065,-2.0183537900498383,-3.5867794621959947,0.6291147344736325,1.0875286062447531,-1.0874537591097875,-0.9307329425951407,-1.0141507891799908,-0.3630418540307513,-0.9582564749087101,-0.7243603600361622,-0.8100687325890296,-0.874655209179811,-0.8740653134433701,-4.161996346159989,0.6814354402795678,-0.5563680980605408,0.3456377082660897,1
C10067,0.6959029839898091,0.4927100324032893,0.9064892051726536,-0.9870895765852097,1.3595457597043397,1.139342087004386,1.1968202744632475,-0.7324799891645353,1.5011392159124561,-0.2135834173806131,0.7846025455675872,1.6250086847518763,-0.6970016548162014,0.998058234899165,1.789678407615989,-0.17810478619228276,0.3456377082660897,1
C10068,0.6511543110900282,0.4927100324032893,0.3855712897982143,0.795785928866649,0.36534831759654474,-0.9307329425951407,0.3543604571059515,0.595324224895139,-0.411304498443291,-0.7243603600361622,-0.8100687325890296,0.42960021902615225,-0.7304173832358247,0.02058635327984033,0.7133147616492178,-0.5563680980605408,0.3456377082660897,1
C10069,0.26646395372788856,0.058345025040599435,-1.6798546150864755,-0.9870895765852097,-1.0874537591097875,0.9797049511243515,-1.3027987264149463,-0.7324799891645353,-0.9582564749087101,0.027252021194301854,-0.12328119525403941,-1.379210082932177,-0.9527763513140054,-1.0263404070179076,-0.6287438564558856,-0.5563680980605408,-2.4515302842868265,0
C10070,0.5969806674703079,0.4927100324032893,-1.6798546150864755,-0.9870895765852097,-1.0874537591097875,0.7378702200114073,-1.3027987264149463,-0.7324799891645353,-0.9582564749087101,1.4983009873172826,1.1179876407561755,-1.379210082932177,-0.32977454853286153,-0.20800730939160358,-0.06500187035358702,-0.5563680980605408,0.3456377082660897,0
C10071,1.0581667177787928,0.4927100324032893,0.23252034930915833,0.6318606754498672,0.30826169384903507,-0.9307329425951407,0.5393351969939054,-0.3630418540307513,0.6722360735653292,-0.7243603600361622,-0.8100687325890296,0.2201910259750176,0.7379451904046425,1.389430040533498,0.8044005206474188,-0.17810478619228276,0.3456377082660897,1
C10072,0.6343177600894703,0.4927100324032893,0.7950863542862172,1.2366547695533,-1.0874537591097875,-0.9307329425951407,-0.2653640086876752,0.595324224895139,-0.9582564749087101,-0.7243603600361622,-0.8100687325890296,-0.20766994615421228,-0.8001276585424368,0.48289416905164556,0.7367431061988624,-0.5563680980605408,0.3456377082660897,1
C10073,1.2163809991559178,0.4927100324032893,0.39114142821365533,-0.9870895765852097,0.8719633461201115,0.8751585495739858,1.0433429335195492,-0.7324799891645353,1.1924084603307445,1.1114321919616308,0.7846025455675872,0.42960021902615225,0.7877316047817172,0.33753689050119867,1.4528740709336112,-0.5563680980605408,0.3456377082660897,1
C10074,0.9148995452753111,0.17961568357799731,1.2060046000137439,1.2979427001908515,1.4941725431417148,1.93361529127386,0.5393351969939054,1.1389565674169266,0.6722360735653292,3.1435908731347055,2.4915627154261557,1.1876940886547414,0.9259470191388945,2.2766797365221363,0.887801514622866,1.2143517572544995,0.3456377082660897,1
C10075,0.16196508025179182,0.4927100324032893,-1.6798546150864755,-0.9870895765852097,-1.0874537591097875,1.1153824622026063,-1.3027987264149463,-0.7324799891645353,-0.9582564749087101,0.027252021194301854,0.5635063420809507,-1.379210082932177,0.9259470191388945,0.11968871236261737,-0.8296278937176274,0.49816073618233836,-2.4515302842868265,0
C10077,0.6653268603080222,0.4927100324032893,0.5734187470626129,0.9298490887324565,0.6498419872647626,-0.9307329425951407,0.15938465518887984,-0.2925729512139761,0.23560017204277334,-0.7243603600361622,-0.8100687325890296,0.2201910259750176,-0.4582720007805704,0.10473309338910439,0.4083744099278894,-0.5563680980605408,-0.9121376534560868,1
C10078,0.05837081055288447,0.17961568357799731,0.6089399061170576,0.9380263938526384,0.7360461842840957,-0.9307329425951407,-0.4331237990918791,-0.330876713006943,-0.3655227394065764,-0.7243603600361622,-0.8100687325890296,0.13445453832492082,0.7379451904046425,0.34574921901734956,-0.6470695861528554,-0.5563680980605408,-0.2546246418999827,1
C10079,1.2490186244436077,0.4927100324032893,0.49144485869724785,0.7144342703233324,0.7768848157617829,-0.9307329425951407,0.8830402407388402,-0.020991512405789163,1.0273487413630198,-0.7243603600361622,-0.8100687325890296,0.592030608299385,0.7379451904046425,0.610599258837998,1.4454069052591443,-0.5563680980605408,0.3456377082660897,1
C10080,0.6424887155366326,0.4927100324032893,0.5173854987783663,0.9871394417150228,-1.0874537591097875,-0.9307329425951407,1.1968202744632475,2.4667619353593593,-0.9582564749087101,-0.7243603600361622,-0.8100687325890296,0.7247458997273833,1.4771870780189056,0.8599220874356238,0.4095769914712873,-0.5563680980605408,0.3456377082660897,1
C10081,0.0998726348286625,0.4927100324032893,0.2988964850435509,-0.9870895765852097,0.7846882785973154,-0.9307329425951407,0.7152809772127741,-0.7324799891645353,0.8542342412986399,-0.7243603600361622,-0.8100687325890296,0.2201910259750176,-0.9527763513140054,0.4069905551436178,-0.5801428737020663,-0.5563680980605408,0.3456377082660897,1
C10082,0.46395075600675634,0.4927100324032893,-1.6798546150864755,-0.9870895765852097,-1.0874537591097875,0.0989301808699757,-1.3027987264149463,-0.7324799891645353,-0.9582564749087101,-0.2135834173806131,-0.12328119525403941,-1.379210082932177,-1.2249217337692597,-2.019318775020158,2.560935788123241,-0.5563680980605408,0.3456377082660897,0
C10083,1.3075776037796023,0.4927100324032893,0.365352700435135,0.850537365169711,-1.0874537591097875,1.4356580503084624,0.3543604571059515,1.3885045023388527,-0.9582564749087101,1.4983009873172826,1.2502938794159406,0.13445453832492082,0.9259470191388945,0.48319058534566856,1.5678152374041496,-0.5563680980605408,0.3456377082660897,0
C10084,-1.6151456746270398,0.17961568357799731,0.2074511162502814,0.15846511995580087,0.6402371534232153,-0.9307329425951407,0.5393351969939054,-0.020991512405789163,0.6722360735653292,-0.7243603600361622,-0.8100687325890296,0.5418093990970465,0.515586222326464,-0.46603093981782157,-0.9534131510944418,0.23309315180585455,0.3456377082660897,1
